CustomerKey,Name,Education,Occupation,Customer_Type
16191,"Reed, Shelby",Partial College,Clerical,registered
16193,"Gonzales, Angelica",Partial College,Clerical,registered
16194,"Miller, Daniel",Graduate Degree,Skilled Manual,registered
16195,"Cooper, Chase",Graduate Degree,Skilled Manual,registered
16196,"Perez, Robert",Graduate Degree,Skilled Manual,registered
16198,"Bell, Isaiah",Graduate Degree,Skilled Manual,registered
16199,"Flores, Jocelyn",Graduate Degree,Skilled Manual,registered
16200,"Wright, Jesse",Graduate Degree,Skilled Manual,registered
16201,"Thompson, Anna",Graduate Degree,Skilled Manual,registered
16202,"Taylor, Jose",Graduate Degree,Skilled Manual,registered
16203,"Hall, James",Graduate Degree,Skilled Manual,registered
16204,"Sanchez, Jennifer",Partial High School,Clerical,registered
16205,"Hall, Devin",High School,Clerical,registered
16206,"Murphy, Erin",High School,Clerical,registered
16207,"Mitchell, Marcus",Partial College,Clerical,registered
16208,"Morris, Taylor",Partial High School,Clerical,registered
16210,"Rodriguez, Erick",Partial High School,Clerical,registered
16211,"Flores, Hunter",Partial High School,Clerical,registered
16212,"Roberts, Isaiah",High School,Clerical,registered
16213,"Roberts, Sophia",High School,Clerical,registered
16214,"Lewis, Julia",Partial High School,Clerical,registered
16215,"Zimmerman, Bianca",Partial High School,Clerical,registered
16217,"Diaz, Ana",High School,Skilled Manual,registered
16218,"Walker, Julia",Partial High School,Clerical,registered
16219,"Allen, Bailey",Partial High School,Clerical,registered
16220,"Yang, Benjamin",Partial High School,Clerical,registered
16221,"Long, Jackson",Partial High School,Clerical,registered
16222,"Jones, Matthew",Partial High School,Clerical,registered
16223,"Sai, Virginia",Partial High School,Clerical,registered
16224,"Wright, Jeremy",Partial High School,Clerical,registered
16225,"Griffin, Jessica",Partial High School,Clerical,registered
16226,"Murphy, Isaac",High School,Skilled Manual,registered
16227,"Wang, Christian",High School,Skilled Manual,registered
16228,"Bryant, Emily",High School,Skilled Manual,registered
16229,"Young, Amanda",Partial College,Clerical,registered
16230,"Zhang, Zachary",Partial College,Clerical,registered
16232,"Ramos, Tyrone",Partial College,Clerical,registered
16233,"Thirunavukkarasu, Ram",Partial College,Clerical,registered
16234,"Ward, Seth",Partial College,Clerical,registered
16235,"Jenkins, Gabriel",Partial College,Clerical,registered
16236,"Li, Robert",Partial College,Clerical,registered
16237,"Alexander, Nicole",Partial College,Clerical,registered
16238,"Ramirez, Jasmine",Partial College,Clerical,registered
16239,"Hernandez, Jesse",Partial College,Clerical,registered
16240,"Simmons, Noah",Partial College,Clerical,registered
16241,"Cooper, Dalton",Partial College,Clerical,registered
16242,"Butler, Oscar",Graduate Degree,Skilled Manual,registered
16245,"Kelly, Arianna",Graduate Degree,Skilled Manual,registered
16246,"Jones, Lauren",Graduate Degree,Skilled Manual,registered
16247,"Hall, Aaron",Graduate Degree,Skilled Manual,registered
16248,"Hughes, Blake",Graduate Degree,Skilled Manual,registered
16249,"Taylor, Kayla",Graduate Degree,Skilled Manual,registered
16250,"Cox, Emma",Graduate Degree,Skilled Manual,registered
16251,"Vance, Virginia",Graduate Degree,Skilled Manual,registered
16252,"Flores, Jessica",Graduate Degree,Skilled Manual,registered
16255,"Jimenez, Theodore",Bachelors,Skilled Manual,registered
16256,"Rivera, Xavier",Bachelors,Skilled Manual,registered
16257,"Lopez, Caleb",Graduate Degree,Skilled Manual,registered
16258,"Sara, Rebekah",Graduate Degree,Skilled Manual,registered
16259,"Flores, Christian",Graduate Degree,Professional,registered
16261,"Ma, Candice",Bachelors,Skilled Manual,registered
16262,"Chande, Omar",Bachelors,Skilled Manual,registered
16263,"Hill, Courtney",Bachelors,Skilled Manual,registered
16264,"Kumar, Aaron",Graduate Degree,Professional,registered
16265,"Clark, Jacob",Bachelors,Skilled Manual,registered
16267,"Gonzales, Riley",Bachelors,Skilled Manual,registered
16269,"Serrano, Latasha",Bachelors,Skilled Manual,registered
16270,"Lee, Victoria",Graduate Degree,Professional,registered
16272,"Reed, Anna",Graduate Degree,Professional,registered
16273,"Chen, Elijah",Graduate Degree,Professional,registered
16274,"Miller, Marcus",Graduate Degree,Professional,registered
16275,"Morris, Marcus",Graduate Degree,Professional,registered
16276,"Powell, Aidan",Graduate Degree,Professional,registered
16277,"Alexander, Faith",Graduate Degree,Professional,registered
16278,"Wood, Jeremy",Graduate Degree,Professional,registered
16279,"Cook, Brian",High School,Skilled Manual,registered
16280,"Brooks, Katelyn",Bachelors,Skilled Manual,registered
16281,"Gutierrez, Naomi",Bachelors,Skilled Manual,registered
16282,"Nath, Jenny",Bachelors,Skilled Manual,registered
16285,"Bailey, Danielle",Bachelors,Professional,registered
16287,"Pal, Shawn",Graduate Degree,Professional,registered
16288,"Perez, Samuel",Graduate Degree,Professional,registered
16289,"Richardson, Destiny",Graduate Degree,Professional,registered
16290,"Long, Anna",Bachelors,Skilled Manual,registered
16291,"Evans, Marcus",Bachelors,Skilled Manual,registered
16292,"Mehta, Bobby",Bachelors,Skilled Manual,registered
16293,"Evans, Julia",Graduate Degree,Professional,registered
16294,"Jackson, Kaitlyn",Graduate Degree,Professional,registered
16295,"Bradley, Ana",Graduate Degree,Professional,registered
16296,"Taylor, Wyatt",Graduate Degree,Professional,registered
16297,"Ready, Rodrigo",Graduate Degree,Professional,registered
16302,"Zhou, Clarence",Partial College,Professional,registered
16308,"Prasad, Andre",High School,Professional,registered
16310,"Deng, Tony",Partial College,Professional,registered
16311,"Hill, Isabella",Partial College,Professional,registered
16313,"Sun, Sandra",Bachelors,Management,registered
16315,"Arthur, Jarrod",Bachelors,Management,registered
16316,"Mitchell, James",Graduate Degree,Management,registered
16317,"Malhotra, Jarrod",Bachelors,Management,registered
16321,"Green, Jose",High School,Professional,registered
16322,"Zhang, Dylan",Partial College,Professional,registered
16326,"Liang, Todd",Partial College,Professional,registered
16328,"Nicholls, Melody",Partial College,Management,registered
16331,"Nara, Brendan",Partial College,Management,registered
16334,"Luo, Kathryn",Partial College,Management,registered
16337,"Suri, George",High School,Management,registered
16373,"Sai, Andre",High School,Professional,registered
16374,"Rivera, Eduardo",High School,Professional,registered
16375,"Phillips, Robert",High School,Professional,registered
16376,"Wilson, Nicole",High School,Professional,registered
16377,"Gonzalez, Courtney",High School,Professional,registered
16380,"Ross, Isabel",High School,Professional,registered
16382,"Sanz, Miguel",High School,Professional,registered
16383,"Chapman, Kaitlin",Graduate Degree,Management,registered
16384,"Hernandez, Jay",Graduate Degree,Management,registered
16386,"Ramos, Jonathon",Graduate Degree,Management,registered
16387,"Garcia, James",Graduate Degree,Management,registered
16388,"Washington, Noah",Graduate Degree,Management,registered
16389,"Cox, Xavier",Bachelors,Management,registered
16390,"Henderson, Lucas",Bachelors,Management,registered
16391,"Zeng, Leah",Graduate Degree,Management,registered
16392,"Young, Logan",Bachelors,Management,registered
16393,"Romero, Felicia",Bachelors,Management,registered
16395,"Alexander, Kyle",Bachelors,Management,registered
16396,"Lu, Jenny",Bachelors,Management,registered
16397,"Cook, Adrian",Bachelors,Management,registered
16398,"James, Alex",Bachelors,Management,registered
16399,"Lee, Alexis",Bachelors,Management,registered
16400,"Parker, Thomas",Bachelors,Management,registered
16406,"Shan, Jackson",High School,Professional,registered
16408,"Griffin, Faith",Bachelors,Management,registered
16409,"Sanchez, Tabitha",Bachelors,Management,registered
16410,"Smith, Preston",High School,Professional,registered
16411,"Patterson, Brianna",High School,Professional,registered
16412,"Bendixen, Mason",High School,Professional,registered
16413,"Price, Miguel",Bachelors,Management,registered
16417,"Morris, Jeremiah",Partial College,Professional,registered
16418,"She, Edwin",Bachelors,Management,registered
16419,"Coleman, Mya",Partial College,Professional,registered
16422,"Chander, Mindy",Partial College,Professional,registered
16423,"Gonzalez, Evan",Partial College,Professional,registered
16424,"Butler, Dakota",Partial College,Professional,registered
16425,"Mitchell, Luis",Partial College,Professional,registered
16426,"Morris, Steven",Partial College,Professional,registered
16427,"Stewart, Evan",Partial College,Professional,registered
16428,"Young, Mason",Partial College,Professional,registered
16431,"Young, Stephanie",Partial College,Professional,registered
16432,"Jenkins, Ethan",Partial College,Professional,registered
16433,"Ruiz, Craig",Partial College,Professional,registered
16434,"Garcia, Barry",Partial College,Professional,registered
16435,"Patterson, David",Partial College,Professional,registered
16439,"Shan, Alejandro",Partial College,Professional,registered
16440,"Ramirez, Chase",High School,Professional,registered
16441,"Howard, Trinity",Partial High School,Skilled Manual,registered
16443,"Raman, Janelle",High School,Professional,registered
16444,"Jackson, Jessica",Partial High School,Skilled Manual,registered
16445,"Martinez, Kayla",Graduate Degree,Professional,registered
16446,"Tang, Shaun",Graduate Degree,Professional,registered
16447,"Jones, Tyler",Graduate Degree,Professional,registered
16448,"Hayes, Miranda",Graduate Degree,Professional,registered
16449,"Romero, Marc",Bachelors,Professional,registered
16450,"Cox, Bryan",Bachelors,Management,registered
16451,"Ross, Abigail",Bachelors,Management,registered
16453,"Watson, Evan",Bachelors,Management,registered
16454,"Henderson, Carson",Bachelors,Management,registered
16456,"Jenkins, Brianna",Bachelors,Management,registered
16457,"Hughes, Jackson",Bachelors,Management,registered
16458,"Walker, Elizabeth",Bachelors,Management,registered
16459,"Liang, Roger",Bachelors,Management,registered
16460,"Kumar, Kevin",Graduate Degree,Management,registered
16461,"Goel, Grant",Graduate Degree,Management,registered
16466,"Garcia, Seth",Partial College,Skilled Manual,registered
16467,"Murphy, Abigail",Partial College,Skilled Manual,registered
16479,"Alvarez, Sheila",Partial College,Skilled Manual,registered
16480,"Sanders, Kaitlyn",Partial College,Skilled Manual,registered
16481,"Parker, Chloe",Partial College,Skilled Manual,registered
16482,"Gonzales, Oscar",Partial College,Skilled Manual,registered
16504,"Shen, Warren",Partial College,Skilled Manual,registered
16505,"Lopez, Rebecca",High School,Skilled Manual,registered
16506,"Skelly, Bonnie",High School,Skilled Manual,registered
16507,"Srini, Carla",High School,Skilled Manual,registered
16508,"Li, Valerie",High School,Skilled Manual,registered
16509,"Edwards, James",Partial College,Skilled Manual,registered
16510,"Johnson, Zachary",Partial College,Professional,registered
16511,"Bailey, Cole",Partial College,Professional,registered
16522,"Foster, Gabriel",Bachelors,Management,registered
16524,"Martin, Kayla",High School,Professional,registered
16527,"Ma, Ramon",Partial College,Professional,registered
16528,"Sanchez, Tina",Bachelors,Management,registered
16529,"Stewart, Jade",Graduate Degree,Management,registered
16530,"White, Rachel",Graduate Degree,Management,registered
16531,"Ross, Maria",Partial High School,Skilled Manual,registered
16532,"Bailey, Abigail",Bachelors,Professional,registered
16533,"Flores, Kaitlyn",Bachelors,Skilled Manual,registered
16534,"Perez, Allison",Bachelors,Skilled Manual,registered
16535,"Chapman, Candace",Bachelors,Skilled Manual,registered
16536,"Cook, Ian",Bachelors,Skilled Manual,registered
16538,"Bryant, Amanda",Bachelors,Professional,registered
16539,"Jackson, José",Bachelors,Professional,registered
16540,"Winston, Samuel",Bachelors,Professional,registered
16541,"Butler, Jacqueline",Bachelors,Professional,registered
16542,"Martin, Samantha",Bachelors,Professional,registered
16543,"Rivera, Jessica",Bachelors,Professional,registered
16544,"Griffin, Katherine",Bachelors,Professional,registered
16545,"Hayes, Marissa",Partial College,Skilled Manual,registered
16547,"Ross, Jackson",High School,Skilled Manual,registered
16548,"Hill, Kevin",High School,Skilled Manual,registered
16549,"Green, Mason",Partial College,Skilled Manual,registered
16550,"Johnson, Hunter",Partial College,Skilled Manual,registered
16552,"Long, Antonio",Partial College,Skilled Manual,registered
16553,"Guo, Shannon",Graduate Degree,Professional,registered
16554,"Sanders, Julia",Graduate Degree,Professional,registered
16555,"West, Jordyn",Partial College,Skilled Manual,registered
16556,"Alexander, Isabella",Partial College,Skilled Manual,registered
16557,"Cox, Amanda",Partial College,Skilled Manual,registered
16559,"Kumar, Caleb",Partial College,Skilled Manual,registered
16560,"Rodriguez, Emily",Partial College,Skilled Manual,registered
16562,"Brooks, Kimberly",Bachelors,Professional,registered
16564,"Bennett, Devin",Bachelors,Professional,registered
16565,"Lal, Kevin",Bachelors,Professional,registered
16566,"Wood, Kayla",Bachelors,Professional,registered
16567,"Long, Tristan",Bachelors,Professional,registered
16568,"Foster, Miranda",Bachelors,Professional,registered
16569,"Evans, Miguel",Graduate Degree,Professional,registered
16570,"Wood, Jocelyn",Graduate Degree,Professional,registered
16571,"Navarro, Natasha",Graduate Degree,Professional,registered
16572,"Gao, Shannon",Graduate Degree,Professional,registered
16573,"Carter, Isaiah",Partial College,Skilled Manual,registered
16574,"Lal, Hunter",Partial College,Skilled Manual,registered
16575,"Hill, Madeline",Partial College,Skilled Manual,registered
16576,"Wilson, Emma",Bachelors,Professional,registered
16577,"Gonzales, Caroline",Bachelors,Professional,registered
16578,"Cook, Patrick",Bachelors,Professional,registered
16579,"Carter, Courtney",Bachelors,Professional,registered
16580,"Suarez, Bruce",Graduate Degree,Professional,registered
16601,"Sanchez, Destiny",Partial High School,Skilled Manual,registered
16602,"Rogers, Sydney",Partial High School,Skilled Manual,registered
16604,"Barnes, Mya",Partial High School,Skilled Manual,registered
16605,"Brooks, Richard",High School,Professional,registered
16606,"Martinez, Miguel",High School,Professional,registered
16607,"Edwards, Courtney",Partial College,Professional,registered
16609,"Hernandez, Hector",Partial High School,Skilled Manual,registered
16610,"Alonso, Audrey",Partial High School,Skilled Manual,registered
16611,"Washington, Jeremy",Partial High School,Skilled Manual,registered
16612,"Edwards, Jack",High School,Professional,registered
16613,"Hill, Lucas",High School,Professional,registered
16615,"Ye, Warren",High School,Professional,registered
16616,"Henderson, Maria",Bachelors,Management,registered
16617,"Brown, Emma",Bachelors,Management,registered
16618,"Phillips, Morgan",Partial College,Professional,registered
16619,"Diaz, Melanie",Partial College,Professional,registered
16620,"Lee, Joseph",Partial College,Professional,registered
16621,"Hughes, Nicole",Graduate Degree,Management,registered
16622,"Brown, Edward",Graduate Degree,Management,registered
16623,"Wilson, Lucas",Partial College,Professional,registered
16624,"Jackson, Christian",Partial College,Professional,registered
16625,"Russell, Connor",Partial College,Professional,registered
16626,"Hughes, Alexandria",Partial College,Professional,registered
16627,"Hayes, Connor",Bachelors,Management,registered
16628,"Yang, Jason",Graduate Degree,Management,registered
16630,"Bryant, Jose",Partial College,Professional,registered
16631,"Coleman, Xavier",Bachelors,Management,registered
16632,"Phillips, Gabriella",Bachelors,Management,registered
16636,"Perry, Grace",Partial College,Professional,registered
16637,"Murphy, Paige",Partial College,Professional,registered
16638,"Cook, Gabrielle",Partial College,Professional,registered
16639,"Brooks, Marcus",Partial College,Professional,registered
16640,"Price, Emma",Partial College,Professional,registered
16641,"Thomas, Lauren",Partial College,Professional,registered
16642,"Alexander, Miranda",Partial College,Professional,registered
16643,"Johnson, Kayla",High School,Professional,registered
16645,"Sanchez, Alexandria",Partial College,Professional,registered
16646,"Anand, Colin",High School,Professional,registered
16647,"Li, Jackson",Bachelors,Management,registered
16648,"Moore, Daniel",Partial College,Professional,registered
16649,"Rogers, Chase",Partial High School,Skilled Manual,registered
16650,"Bailey, Evan",High School,Professional,registered
16651,"Griffin, Richard",High School,Professional,registered
16652,"Murphy, Jeremy",High School,Professional,registered
16653,"Foster, Miguel",Partial High School,Skilled Manual,registered
16655,"Diaz, Carrie",Graduate Degree,Management,registered
16656,"Alvarez, Melinda",Bachelors,Management,registered
16658,"Chandra, Frederick",Graduate Degree,Management,registered
16659,"Gray, Cole",Graduate Degree,Management,registered
16660,"Lopez, Jesse",Graduate Degree,Management,registered
16661,"Carlson, Gerald",Graduate Degree,Management,registered
16662,"Martinez, Christopher",Graduate Degree,Management,registered
16663,"Zheng, Bianca",Partial College,Professional,registered
16664,"Collins, Aaron",Graduate Degree,Management,registered
16665,"Roberts, Luis",Bachelors,Management,registered
16666,"Patterson, Miguel",Partial High School,Skilled Manual,registered
16667,"Garcia, Alyssa",Partial High School,Skilled Manual,registered
16668,"Sanchez, Jessica",High School,Professional,registered
16669,"Gonzalez, Kevin",Graduate Degree,Management,registered
16670,"Allen, Katelyn",Graduate Degree,Management,registered
16671,"Long, Kayla",Graduate Degree,Management,registered
16672,"Martinez, Jeremiah",Graduate Degree,Management,registered
16674,"Young, Jennifer",Graduate Degree,Management,registered
16675,"Rivera, Gabrielle",Partial College,Professional,registered
16676,"Bell, Arianna",Partial College,Professional,registered
16677,"Flores, Trevor",Partial College,Professional,registered
16678,"Powell, Marissa",Partial College,Professional,registered
16679,"Carter, Angel",Partial College,Professional,registered
16680,"Walker, Kayla",Partial College,Professional,registered
16681,"Foster, Benjamin",Partial College,Professional,registered
16682,"Jackson, Olivia",Partial College,Professional,registered
16683,"Kelly, Jennifer",Partial College,Professional,registered
16684,"Reed, Alexandra",High School,Professional,registered
16685,"Coleman, Emma",Partial College,Professional,registered
16727,"Hall, Sophia",High School,Skilled Manual,registered
16728,"Hill, Chloe",High School,Skilled Manual,registered
16730,"Phillips, Sophia",Partial High School,Clerical,registered
16731,"Cox, Isabella",Partial High School,Clerical,registered
16733,"White, Katherine",High School,Skilled Manual,registered
16736,"Sanders, Shelby",High School,Skilled Manual,registered
16737,"Young, Mackenzie",High School,Skilled Manual,registered
16738,"Taylor, Brandon",High School,Skilled Manual,registered
16741,"Nath, Jodi",High School,Skilled Manual,registered
16742,"Foster, Gabrielle",High School,Skilled Manual,registered
16743,"Jones, Devin",High School,Skilled Manual,registered
16748,"Henderson, Edward",High School,Skilled Manual,registered
16749,"Patterson, Luis",High School,Skilled Manual,registered
16750,"Brown, Alexis",Partial College,Skilled Manual,registered
16751,"Phillips, Carlos",Partial College,Skilled Manual,registered
16752,"Cooper, Zoe",Partial College,Skilled Manual,registered
16754,"Morgan, Steven",High School,Skilled Manual,registered
16755,"Gonzalez, Marcus",Partial College,Skilled Manual,registered
16756,"Jenkins, Alyssa",Partial College,Skilled Manual,registered
16762,"Madan, Monica",Graduate Degree,Clerical,registered
16766,"Tang, Jerry",Partial College,Manual,registered
16767,"Vance, Joel",Partial College,Manual,registered
16768,"Arun, Brandy",Partial College,Manual,registered
16771,"Zhao, Autumn",Bachelors,Clerical,registered
16775,"Munoz, Marc",High School,Manual,registered
16776,"Shen, Nina",Bachelors,Clerical,registered
16778,"Martin, Jarred",Bachelors,Skilled Manual,registered
16788,"Ramos, Gerald",Bachelors,Skilled Manual,registered
16792,"Deng, Shawna",High School,Manual,registered
16793,"Alonso, Jacquelyn",High School,Manual,registered
16798,"Deng, Melvin",Bachelors,Professional,registered
16799,"Bryant, Brandon",Bachelors,Professional,registered
16802,"Cooper, Kaitlyn",Partial College,Clerical,registered
16810,"Sanchez, Arianna",Bachelors,Skilled Manual,registered
16812,"Vazquez, Darren",Bachelors,Skilled Manual,registered
16814,"Vance, Roy",High School,Manual,registered
16815,"Shan, Katrina",Partial College,Clerical,registered
16824,"Gao, Joan",Bachelors,Skilled Manual,registered
16826,"Zimmerman, Christy",Partial College,Clerical,registered
16827,"Xu, Nicolas",Partial College,Clerical,registered
16831,"Hall, Caleb",High School,Manual,registered
16832,"Vazquez, Clinton",Partial High School,Manual,registered
16833,"Powell, Margaret",Partial College,Clerical,registered
16839,"Sai, Janelle",Partial High School,Manual,registered
16844,"Navarro, Gerald",Graduate Degree,Clerical,registered
16856,"Ye, Lisa",Partial College,Manual,registered
16859,"Skjønaa, Anders",Partial College,Manual,registered
16860,"Carlson, Danny",Partial College,Manual,registered
16883,"Hu, Franklin",Graduate Degree,Clerical,registered
16884,"Hernandez, Marc",Graduate Degree,Clerical,registered
16885,"Alonso, Jill",Graduate Degree,Clerical,registered
16898,"Munoz, Robin",Bachelors,Clerical,registered
16901,"Prasad, Toni",Bachelors,Clerical,registered
16903,"Alonso, Carolyn",Graduate Degree,Clerical,registered
16909,"Sanchez, Adriana",Partial College,Manual,registered
16912,"Moore, Robert",High School,Skilled Manual,registered
16913,"Ramirez, Caitlin",High School,Skilled Manual,registered
16914,"Zheng, Brittney",Partial College,Skilled Manual,registered
16915,"Foster, Jasmine",Partial College,Skilled Manual,registered
16916,"Green, Jordan",Partial College,Skilled Manual,registered
16917,"Carter, Aaron",Partial College,Skilled Manual,registered
16918,"Sanders, Andrea",Partial College,Skilled Manual,registered
16919,"Ross, Samantha",Partial College,Skilled Manual,registered
16920,"Lal, Ryan",Partial College,Skilled Manual,registered
16921,"Howard, Mary",Partial College,Skilled Manual,registered
16923,"King, Isabella",Partial College,Professional,registered
16924,"Arun, Douglas",Bachelors,Management,registered
16925,"He, Jeffery",Partial College,Professional,registered
16931,"Sharma, Clarence",Partial College,Professional,registered
16932,"Patel, Tabitha",Partial College,Professional,registered
16933,"Diaz, Leslie",Partial College,Professional,registered
16938,"Alvarez, Kristine",Partial College,Professional,registered
16942,"Chen, Margaret",Partial College,Professional,registered
16944,"Alvarez, Sabrina",Partial High School,Professional,registered
16945,"Bell, Dalton",Partial High School,Professional,registered
16948,"Andersen, Alison",Partial College,Professional,registered
16949,"Sloan, Cathy",Bachelors,Management,registered
16953,"Perez, Roy",High School,Professional,registered
16960,"Ramos, Armando",Partial College,Management,registered
16961,"Alonso, Randall",Partial College,Management,registered
16964,"Dominguez, Kendra",Partial College,Management,registered
16989,"Ross, Dylan",High School,Professional,registered
16990,"Thomas, Joseph",High School,Professional,registered
16991,"Thompson, Katherine",High School,Professional,registered
16992,"Rivera, Natalie",High School,Professional,registered
16993,"Taylor, Dylan",High School,Professional,registered
16994,"Miller, Hunter",High School,Professional,registered
16995,"Rai, Jodi",High School,Professional,registered
16996,"Stewart, Carlos",High School,Professional,registered
16997,"Alexander, Angela",Graduate Degree,Management,registered
16998,"Malhotra, Lydia",Graduate Degree,Management,registered
17000,"Shan, Nathan",Graduate Degree,Management,registered
17002,"Rodriguez, Sydney",Graduate Degree,Management,registered
17003,"Kumar, Christy",Graduate Degree,Management,registered
17004,"Sanchez, Julia",Graduate Degree,Management,registered
17005,"Edwards, Andrea",Bachelors,Management,registered
17006,"Young, Amber",Graduate Degree,Management,registered
17007,"Torres, Seth",Bachelors,Management,registered
17008,"Ye, Clayton",Bachelors,Management,registered
17009,"Baker, Jada",Bachelors,Management,registered
17010,"Washington, Arianna",Bachelors,Management,registered
17011,"Long, Justin",Bachelors,Management,registered
17012,"Lan, Andrew",Bachelors,Management,registered
17013,"Stewart, Ian",Bachelors,Management,registered
17015,"Robinson, Rachel",Partial High School,Clerical,registered
17016,"Chen, Christian",High School,Professional,registered
17017,"Sanders, Cody",Partial High School,Clerical,registered
17018,"Martin, Christopher",Partial High School,Clerical,registered
17019,"Foster, Rachel",Partial High School,Skilled Manual,registered
17020,"Ramirez, Melissa",High School,Professional,registered
17021,"Griffin, Lucas",High School,Professional,registered
17023,"Lopez, Jason",High School,Professional,registered
17024,"James, Andrea",High School,Professional,registered
17025,"Perry, Miguel",Bachelors,Management,registered
17027,"Ross, Paige",High School,Professional,registered
17029,"Allen, Elijah",High School,Professional,registered
17030,"Price, Seth",High School,Professional,registered
17031,"Gonzalez, Jason",Bachelors,Management,registered
17032,"Navarro, Kari",Bachelors,Management,registered
17033,"Coleman, Grace",Bachelors,Management,registered
17034,"Jenkins, Gavin",Bachelors,Management,registered
17038,"Gonzales, Jeremiah",Partial College,Professional,registered
17039,"Gomez, Philip",Partial College,Professional,registered
17040,"Lee, Xavier",Bachelors,Management,registered
17041,"Mitchell, Jack",Partial College,Professional,registered
17042,"Wright, Rebecca",Partial College,Professional,registered
17043,"Brown, Joseph",Bachelors,Management,registered
17044,"Young, Gabrielle",Bachelors,Management,registered
17045,"Navarro, Jimmy",Bachelors,Management,registered
17048,"Sanchez, Jay",Partial College,Professional,registered
17049,"Powell, Samuel",Partial College,Professional,registered
17050,"Washington, Xavier",Partial College,Professional,registered
17051,"Evans, Isaiah",Bachelors,Management,registered
17053,"Li, Franklin",High School,Professional,registered
17054,"Howard, Jared",Partial College,Professional,registered
17055,"Cox, Carol",Partial College,Professional,registered
17056,"Peterson, Brooke",High School,Professional,registered
17057,"Gray, Alex",Partial High School,Skilled Manual,registered
17058,"Anderson, Rachel",Partial High School,Skilled Manual,registered
17059,"Alvarez, Jaime",Partial High School,Skilled Manual,registered
17060,"Shen, Bradley",Partial High School,Skilled Manual,registered
17061,"Rodriguez, Blake",Graduate Degree,Professional,registered
17062,"Lopez, Kyle",Graduate Degree,Professional,registered
17063,"Roberts, Xavier",Graduate Degree,Professional,registered
17064,"Turner, Gabrielle",Graduate Degree,Professional,registered
17065,"Nath, Tamara",Graduate Degree,Professional,registered
17066,"Gill, Carrie",Graduate Degree,Professional,registered
17067,"Taylor, Justin",Graduate Degree,Professional,registered
17068,"Bennett, Olivia",Graduate Degree,Professional,registered
17069,"Wood, Amanda",Graduate Degree,Professional,registered
17071,"Morris, Ian",Bachelors,Management,registered
17072,"Ross, Trevor",Bachelors,Management,registered
17076,"Jones, Edward",Graduate Degree,Management,registered
17077,"Williams, Logan",Graduate Degree,Management,registered
17078,"Williams, Sarah",Bachelors,Management,registered
17079,"Young, Jack",Bachelors,Management,registered
17082,"Watson, Paige",Bachelors,Management,registered
17083,"Peterson, Nathaniel",Bachelors,Management,registered
17084,"Foster, Kaitlyn",Graduate Degree,Management,registered
17085,"McDonald, Cameron",Graduate Degree,Management,registered
17086,"Evans, Jeremiah",High School,Skilled Manual,registered
17087,"Anand, Bridget",Partial College,Skilled Manual,registered
17088,"Simmons, Maria",Partial College,Skilled Manual,registered
17089,"Lal, Marshall",Partial College,Skilled Manual,registered
17090,"Campbell, Xavier",Partial College,Skilled Manual,registered
17091,"Walker, Edward",Partial College,Skilled Manual,registered
17094,"Kumar, Brad",Partial College,Skilled Manual,registered
17095,"Peterson, Melanie",Partial College,Skilled Manual,registered
17096,"Bryant, Natalie",Partial College,Skilled Manual,registered
17097,"Stewart, Alexandra",Partial College,Skilled Manual,registered
17098,"Barnes, Jennifer",Partial College,Skilled Manual,registered
17100,"Turner, Jesse",Partial College,Skilled Manual,registered
17101,"Gray, Kimberly",Partial College,Skilled Manual,registered
17105,"Williams, Hannah",Partial College,Skilled Manual,registered
17106,"Garcia, Hannah",Partial College,Skilled Manual,registered
17107,"Williams, Chloe",Partial College,Skilled Manual,registered
17113,"Evans, Savannah",Partial College,Skilled Manual,registered
17123,"King, Gabriel",High School,Skilled Manual,registered
17124,"Ortega, Daisy",High School,Skilled Manual,registered
17125,"Kelly, Mackenzie",High School,Skilled Manual,registered
17126,"Jackson, Dalton",Partial College,Skilled Manual,registered
17127,"Johnson, Anna",Partial College,Skilled Manual,registered
17128,"Price, Fernando",Partial College,Skilled Manual,registered
17129,"Lee, Jeremiah",High School,Skilled Manual,registered
17132,"Zhu, Todd",Partial College,Professional,registered
17143,"Lin, Willie",High School,Professional,registered
17144,"Gonzalez, Samuel",Partial College,Professional,registered
17145,"Phillips, Noah",Partial College,Professional,registered
17146,"Jones, Brandon",Partial College,Professional,registered
17147,"Washington, Gavin",Graduate Degree,Management,registered
17148,"Black, Omar",Bachelors,Skilled Manual,registered
17149,"Zhao, Jon",Bachelors,Skilled Manual,registered
17150,"Miller, William",Bachelors,Skilled Manual,registered
17151,"Chen, Connor",Bachelors,Skilled Manual,registered
17152,"Walker, Katherine",Bachelors,Professional,registered
17153,"Rivera, Ian",Bachelors,Professional,registered
17155,"Patterson, Katherine",Bachelors,Professional,registered
17156,"Watson, Taylor",Bachelors,Professional,registered
17157,"Hall, Gabrielle",Bachelors,Professional,registered
17159,"Luo, Clarence",Bachelors,Professional,registered
17160,"Yang, Tamara",Bachelors,Professional,registered
17163,"Ward, Bruce",Partial College,Skilled Manual,registered
17164,"Washington, Rachel",Partial College,Skilled Manual,registered
17165,"Coleman, Gabrielle",Partial College,Skilled Manual,registered
17167,"Coleman, Cassidy",High School,Skilled Manual,registered
17168,"Hughes, Samuel",Partial College,Skilled Manual,registered
17169,"Ward, Jacqueline",Partial College,Skilled Manual,registered
